timestamp,target_tid,target_name,cal1_tids,cal1_name,cal2_tids,cal2_name,beams,node,starttime,endtime,runtime,failures
1586096043.028200,191226041,S2250+4114,-,-,-,-,-,happili-01,-,2020-04-05 14:14:03.214286,16:15:45.357987,
1586105212.028700,191227013,M1348+3130,191226042-191226051,3C147,191228001-191228010,3C286,"0,2,3,4,5,6,7,8,9",happili-01,2020-04-05 16:46:52.463851,,,
1586110390.028800,191226041,S2250+4114,-,-,-,-,-,happili-04,-,2020-04-05 18:13:09.914297,15:24:49.222498,
1586115028.029200,191226041,S2250+4114,-,-,-,-,-,happili-02,-,2020-04-05 19:30:27.808049,16:34:12.836145,
1586116186.029400,191226041,S2250+4114,-,-,-,-,-,happili-03,-,2020-04-05 19:49:45.049327,15:11:46.994678,
1586121093.030100,191227013,M1348+3130,191227003-191227012,3C147,191228031-191228040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-05 21:11:32.946803,,,
1586125829.030300,191227013,M1348+3130,191226052-191226061,3C147,191228011-191228020,3C286,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-04-05 22:30:28.847871,,,
1586126639.030500,191227013,M1348+3130,191226062-191227001,3C147,191228021-191228029,3C286,"20,21,22,23,24,25,26,27,28",happili-03,2020-04-05 22:43:58.965905,,,
1586154778.030600,191227013,M1348+3130,-,-,-,-,-,happili-01,-,2020-04-06 06:32:58.225737,13:46:00.758418,
1586162559.031100,191227014,M0155+3356,191226042-191226051,3C147,191228001-191228010,3C286,"0,2,3,4,5,6,7,8,9",happili-01,2020-04-06 08:42:39.577963,,,
1586174978.031400,191227013,M1348+3130,-,-,-,-,-,happili-04,-,2020-04-06 12:09:37.610487,14:58:01.087827,
1586176701.031600,191227013,M1348+3130,-,-,-,-,-,happili-03,-,2020-04-06 12:38:20.667203,13:54:20.384917,
1586180851.032300,191227013,M1348+3130,-,-,-,-,-,happili-02,-,2020-04-06 13:47:30.116237,15:16:59.956680,
1586185334.033000,191227014,M0155+3356,191227003-191227012,3C147,191228031-191228040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-06 15:02:14.328835,,,
1586186331.033200,191227014,M0155+3356,191226062-191227001,3C147,191228021-191228029,3C286,"20,21,22,23,24,25,26,27,28",happili-03,2020-04-06 15:18:51.162832,,,
1586192141.033400,191227014,M0155+3356,191226052-191226061,3C147,191228011-191228020,3C286,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-04-06 16:55:41.210130,,,
1586221396.033500,191227014,M0155+3356,-,-,-,-,-,happili-01,-,2020-04-07 01:03:15.853495,16:20:30.511625,
1586233213.034000,191228041,S2257+3622,191228001-191228010,3C286,191228042-191228051,3C147,"0,2,3,4,5,6,7,8,9",happili-01,2020-04-07 04:20:13.072534,,,
1586235177.034100,191227014,M0155+3356,-,-,-,-,-,happili-03,-,2020-04-07 04:52:56.618707,13:34:03.927429,
1586240303.034300,191227014,M0155+3356,-,-,-,-,-,happili-04,-,2020-04-07 06:18:23.071241,15:16:04.441802,
1586251714.034900,191227014,M0155+3356,-,-,-,-,-,happili-02,-,2020-04-07 09:28:33.435851,16:32:48.357789,B016: FAILED on continuum
1586251917.035200,191228041,S2257+3622,191228021-191228029,3C286,191228062-191229001,3C147,"20,21,22,23,24,25,26,27,28",happili-03,2020-04-07 09:31:56.818779,,,
1586252093.035400,191228041,S2257+3622,191228031-191228040,3C286,191229003-191229012,3C147,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-07 09:34:52.882038,,,
1586274884.035800,191228041,S2257+3622,191228011-191228020,3C286,191228052-191228061,3C147,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-04-07 15:54:43.912055,,,
1586293133.035900,191228041,S2257+3622,-,-,-,-,-,happili-01,-,2020-04-07 20:58:53.509819,16:38:34.758858,
1586300819.036400,191229013,S1352+5058,191228042-191228051,3C147,191230001-191230010,3C286,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-04-07 23:06:59.041713,,,
1586300920.036500,191228041,S2257+3622,-,-,-,-,-,happili-03,-,2020-04-07 23:08:39.470226,13:36:39.547106,
1586301755.036700,191228041,S2257+3622,-,-,-,-,-,happili-04,-,2020-04-07 23:22:34.774570,13:47:40.553144,"B038: FAILED on scal,line"
1586310383.037400,191229013,S1352+5058,191228062-191229002,3C147,191230021-191230030,3C286,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-04-08 01:46:23.330586,,,
1586310959.037600,191229013,S1352+5058,191229003-191229012,3C147,191230031-191230040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-08 01:55:59.454918,,,
1586333424.037700,191228041,S2257+3622,-,-,-,-,-,happili-02,-,2020-04-08 08:10:23.776414,16:15:36.064391,
1586344694.038200,191229013,S1352+5058,191228052-191228061,3C147,191230011-191230020,3C286,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-04-08 11:18:13.979979,,,
1586349835.038300,191229013,S1352+5058,-,-,-,-,-,happili-01,-,2020-04-08 12:43:54.632611,13:36:52.945322,"B002: FAILED on scal,line"
1586349835.038300,191229013,S1352+5058,-,-,-,-,-,happili-01,-,2020-04-08 12:43:54.632611,13:36:52.945322,"B002: FAILED on scal,line"
1586360471.038800,191230041,S2300+3848,191230001-191230010,3C286,191230042-191230051,3C147,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-04-08 15:41:10.815627,,,
1586361695.038900,191229013,S1352+5058,-,-,-,-,-,happili-03,-,2020-04-08 16:01:34.392791,14:15:07.302846,
1586362351.039100,191229013,S1352+5058,-,-,-,-,-,happili-04,-,2020-04-08 16:12:31.146740,14:16:30.370608,
1586373297.039800,191230041,S2300+3848,191230031-191230040,3C286,191231002-191231011,3C147,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-08 19:14:57.496691,,,
1586373449.040000,191230041,S2300+3848,191230021-191230030,3C286,191230062-191231001,3C147,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-04-08 19:17:29.000507,,,
1586399162.040100,191229013,S1352+5058,-,-,-,-,-,happili-02,-,2020-04-09 02:26:02.001375,15:07:42.455576,
1586412564.040600,191230041,S2300+3848,191230011-191230020,3C286,191230052-191230061,3C147,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-04-09 06:09:24.147709,,,
1586426039.040700,191230041,S2300+3848,-,-,-,-,-,happili-03,-,2020-04-09 09:53:58.476783,14:36:28.003104,
1586429141.040900,191230041,S2300+3848,-,-,-,-,-,happili-04,-,2020-04-09 10:45:40.721528,15:30:39.929712,
1586429971.041100,191230041,S2300+3848,-,-,-,-,-,happili-01,-,2020-04-09 10:59:31.148532,19:18:17.490129,B008: FAILED on continuum
1586467703.042200,191230041,S2300+3848,-,-,-,-,-,happili-02,-,2020-04-09 21:28:22.443274,15:18:54.939754,B013: FAILED on continuum
1586521133.042700,191231012,S1345+5324,191230042-191230051,3C147,200101001-200101010,3C286,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-04-10 12:18:52.682091,,,
1586521150.042800,191231012,S1345+5324,191231002-191231011,3C147,200101031-200101040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-10 12:19:09.791095,,,
1586521156.042900,191231012,S1345+5324,191230052-191230061,3C147,200101011-200101020,3C286,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-04-10 12:19:16.089825,,,
1586521163.043000,191231012,S1345+5324,191230062-191231001,3C147,200101021-200101030,3C286,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-04-10 12:19:23.185313,,,
1586566292.043100,191231012,S1345+5324,-,-,-,-,-,happili-01,-,2020-04-11 00:51:31.808430,12:32:36.450167,
1586572037.043500,191231012,S1345+5324,-,-,-,-,-,happili-04,-,2020-04-11 02:27:16.444137,14:08:05.247698,
1586574192.043700,191231012,S1345+5324,-,-,-,-,-,happili-03,-,2020-04-11 03:03:11.386033,14:43:47.021946,
1586575427.044000,191231013,M0155+3356,191230042-191230051,3C147,200101001-200101010,3C286,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-04-11 03:23:47.603200,,,
1586576638.044100,191231012,S1345+5324,-,-,-,-,-,happili-02,-,2020-04-11 03:43:56.838503,15:24:39.492041,
1586584726.045000,191231013,M0155+3356,191231002-191231011,3C147,200101031-200101040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-11 05:58:46.281380,,,
1586586431.045200,191231013,M0155+3356,191230062-191231001,3C147,200101021-200101030,3C286,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-04-11 06:27:10.688975,,,
1586588142.045400,191231013,M0155+3356,191230052-191230061,3C147,200101011-200101020,3C286,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-04-11 06:55:41.783733,,,
1586628510.045500,191231013,M0155+3356,-,-,-,-,-,happili-01,-,2020-04-11 18:08:29.500677,14:44:39.074727,
1586637299.046000,200101041,S2301+4340,200101001-200101010,3C286,200101042-200101051,3C147,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-04-11 20:34:59.150451,,,
1586638075.046100,191231013,M0155+3356,-,-,-,-,-,happili-04,-,2020-04-11 20:47:54.761711,14:49:04.157872,
1586639278.046300,191231013,M0155+3356,-,-,-,-,-,happili-03,-,2020-04-11 21:07:57.255181,14:40:41.336048,
1586646707.046900,191231013,M0155+3356,-,-,-,-,-,happili-02,-,2020-04-11 23:11:46.273392,16:16:00.915356,
1586648186.047200,200101041,S2301+4340,200101031-200101040,3C286,200102001-200102010,3C147,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-11 23:36:25.661402,,,
1586650422.047400,200101041,S2301+4340,200101021-200101030,3C286,200101062-200101071,3C147,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-04-12 00:13:42.499725,,,
1586658053.047800,200101041,S2301+4340,200101011-200101020,3C286,200101052-200101061,3C147,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-04-12 02:20:53.034616,,,
1586692430.047900,200101041,S2301+4340,-,-,-,-,-,happili-01,-,2020-04-12 11:53:49.767312,15:18:45.854514,
1586701294.048400,200102011,S1356+5550,200101042-200101051,3C147,200103001-200103010,3C286,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-04-12 14:21:34.527192,,,
1586703195.048500,200101041,S2301+4340,-,-,-,-,-,happili-04,-,2020-04-12 14:53:14.692637,15:16:44.697736,
1586706034.048700,200101041,S2301+4340,-,-,-,-,-,happili-03,-,2020-04-12 15:40:33.117276,15:26:47.407331,
1586713664.049400,200102011,S1356+5550,200102001-200102010,3C147,200103031-200103040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-12 17:47:43.712151,,,
1586715133.049500,200101041,S2301+4340,-,-,-,-,-,happili-02,-,2020-04-12 18:12:11.861534,15:51:15.857251,
1586716707.049800,200102011,S1356+5550,200101062-200101071,3C147,200103021-200103030,3C286,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-04-12 18:38:26.877734,,,
1586725982.050200,200102011,S1356+5550,200101052-200101061,3C147,200103011-200103020,3C286,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-04-12 21:13:02.440008,,,
1586756054.050300,200102011,S1356+5550,-,-,-,-,-,happili-01,-,2020-04-13 05:34:14.307504,15:12:35.077595,
1586764850.050800,200102012,M0155+3356,200101042-200101051,3C147,200103001-200103010,3C286,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-04-13 08:00:50.014931,,,
1586770056.050900,200102011,S1356+5550,-,-,-,-,-,happili-04,-,2020-04-13 09:27:35.574517,15:39:47.519931,
1586772617.051100,200102011,S1356+5550,-,-,-,-,-,happili-03,-,2020-04-13 10:10:16.648722,15:31:46.647732,
1586780563.051800,200102012,M0155+3356,200102001-200102010,3C147,200103031-200103040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-13 12:22:43.097446,,,
1586782761.051900,200102011,S1356+5550,-,-,-,-,-,happili-02,-,2020-04-13 12:59:20.359390,15:46:16.394877,
1586783385.052200,200102012,M0155+3356,200101062-200101071,3C147,200103021-200103030,3C286,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-04-13 13:09:45.572592,,,
1586793587.052600,200102012,M0155+3356,200101052-200101061,3C147,200103011-200103020,3C286,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-04-13 15:59:46.134011,,,
1586818692.052700,200102012,M0155+3356,-,-,-,-,-,happili-01,-,2020-04-13 22:58:11.606506,14:57:18.736867,
1586827251.053200,200103041,S2305+4114,200103001-200103010,3C286,200103042-200103051,3C147,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-04-14 01:20:51.163766,,,
1586833624.053300,200102012,M0155+3356,-,-,-,-,-,happili-04,-,2020-04-14 03:07:03.971545,14:44:16.607065,
1586838523.053700,200102012,M0155+3356,-,-,-,-,-,happili-03,-,2020-04-14 04:28:42.639152,15:18:55.847991,
1586844352.054200,200103041,S2305+4114,200103031-200103040,3C286,200103072-200104009,3C147,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-14 06:05:52.030837,,,
1586848934.054400,200103041,S2305+4114,200103021-200103030,3C286,200103062-200103071,3C147,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-04-14 07:22:14.560234,,,
1586852732.054500,200102012,M0155+3356,-,-,-,-,-,happili-02,-,2020-04-14 08:25:31.651303,16:25:42.314713,
1586863998.055000,200103041,S2305+4114,200103011-200103020,3C286,200103052-200103061,3C147,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-04-14 11:33:18.444729,,,
1586882096.055100,200103041,S2305+4114,-,-,-,-,-,happili-01,-,2020-04-14 16:34:56.188168,15:13:59.625505,
1586890860.055600,200104010,S1407+5815,200103042-200103051,3C147,200105001-200105010,3C286,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-04-14 19:00:59.767085,,,
1586897588.055700,200103041,S2305+4114,-,-,-,-,-,happili-04,-,2020-04-14 20:53:07.180497,14:47:10.755764,
1586904080.056100,200103041,S2305+4114,-,-,-,-,-,happili-03,-,2020-04-14 22:41:19.286216,15:19:01.905380,
1586908288.056600,200104010,S1407+5815,200103072-200104009,3C147,200105031-200105040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-14 23:51:26.992003,,,
1586914432.056800,200104010,S1407+5815,200103062-200103071,3C147,200105021-200105030,3C286,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-04-15 01:33:52.223846,,,
1586919594.056900,200103041,S2305+4114,-,-,-,-,-,happili-02,-,2020-04-15 02:59:53.074295,15:26:30.987209,
1586931482.057400,200104010,S1407+5815,200103052-200103061,3C147,200105011-200105020,3C286,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-04-15 06:18:01.947241,,,
1586946097.057500,200104010,S1407+5815,-,-,-,-,-,happili-01,-,2020-04-15 10:21:37.103647,15:20:30.642152,
1586955196.058000,200105041,S2310+3622,200105001-200105010,3C286,200105042-200105051,3C147,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-04-15 12:53:16.540123,,,
1586955196.058000,200105041,S2310+3622,200105001-200105010,3C286,200105042-200105051,3C147,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-04-15 12:53:16.540123,,,
1586965061.058100,200104010,S1407+5815,-,-,-,-,-,happili-04,-,2020-04-15 15:37:40.347876,15:46:07.900135,
1586970403.058500,200104010,S1407+5815,-,-,-,-,-,happili-03,-,2020-04-15 17:06:41.812104,15:32:48.085960,
1586975694.059000,200105041,S2310+3622,200105031-200105040,3C286,200105072-200106008,3C147,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-15 18:34:54.023414,,,
1586981172.059200,200105041,S2310+3622,200105021-200105030,3C286,200105062-200105071,3C147,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-04-15 20:06:11.820936,,,
1586986851.059300,200104010,S1407+5815,-,-,-,-,-,happili-02,-,2020-04-15 21:40:50.793174,15:22:43.726831,
1586997702.059800,200105041,S2310+3622,200105011-200105020,3C286,200105052-200105061,3C147,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-04-16 00:41:42.481215,,,
1587008557.059900,200105041,S2310+3622,-,-,-,-,-,happili-01,-,2020-04-16 03:42:36.686947,14:49:14.672242,
1587017091.060400,200106009,M1403+5324,200105042-200105051,3C147,200107001-200107010,3C286,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-04-16 06:04:51.192223,,,
1587029793.060500,200105041,S2310+3622,-,-,-,-,-,happili-04,-,2020-04-16 09:36:33.027806,15:01:33.236645,
1587034576.060900,200105041,S2310+3622,-,-,-,-,-,happili-03,-,2020-04-16 10:56:15.139142,14:50:01.839594,
1587040966.061400,200106009,M1403+5324,200105072-200106008,3C147,200107031-200107040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-16 12:42:46.039607,,,
1587045669.061600,200106009,M1403+5324,200105062-200105071,3C147,200107021-200107030,3C286,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-04-16 14:01:09.421772,,,
1587052208.061700,200105041,S2310+3622,-,-,-,-,-,happili-02,-,2020-04-16 15:50:06.996063,15:08:20.863439,
1587062763.062200,200106009,M1403+5324,200105052-200105061,3C147,200107011-200107020,3C286,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-04-16 18:46:03.073889,,,
1587069196.062300,200106009,M1403+5324,-,-,-,-,-,happili-01,-,2020-04-16 20:33:16.175389,14:28:20.219448,"B007: FAILED on scal,line"
1587077365.062800,200106010,M0155+3356,200105042-200105051,3C147,200107001-200107010,3C286,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-04-16 22:49:25.182001,,,
1587097121.062900,200106009,M1403+5324,-,-,-,-,-,happili-04,-,2020-04-17 04:18:40.498752,15:35:49.536393,
1587100987.063100,200106009,M1403+5324,-,-,-,-,-,happili-03,-,2020-04-17 05:23:06.481895,15:21:54.120713,
1587108581.063800,200106010,M0155+3356,200105072-200106008,3C147,200107031-200107040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-17 07:29:41.045325,,,
1587112416.064000,200106010,M0155+3356,200105062-200105071,3C147,200107021-200107030,3C286,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-04-17 08:33:36.372858,,,
1587119335.064100,200106009,M1403+5324,-,-,-,-,-,happili-02,-,2020-04-17 10:28:54.325356,15:42:47.189002,
1587130850.064700,200106010,M0155+3356,-,-,-,-,-,happili-01,-,2020-04-17 13:40:49.828567,14:51:18.739197,
1587135418.065200,200106010,M0155+3356,200105052-200105061,3C147,200107011-200107020,3C286,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-04-17 14:56:58.101191,,,
1587139640.065400,200108171,S1026+6041,200108131-200108140,3C147,200109002-200109011,3C138,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-04-17 16:07:20.292790,,,
1587169639.065500,200106010,M0155+3356,-,-,-,-,-,happili-03,-,2020-04-18 00:27:18.473687,15:53:39.217274,
1587171582.065700,200106010,M0155+3356,-,-,-,-,-,happili-04,-,2020-04-18 00:59:41.878118,17:29:56.490380,
1587180408.066500,200108171,S1026+6041,200108161-200108170,3C147,200109032-200110006,3C138,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-18 03:26:47.630975,,,
1587180456.066600,200108171,S1026+6041,200108151-200108160,3C147,200109022-200109031,3C138,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-04-18 03:27:36.294732,,,
1587194954.066700,200106010,M0155+3356,-,-,-,-,-,happili-02,-,2020-04-18 07:29:13.839291,16:32:09.961753,
1587198118.066900,200108171,S1026+6041,-,-,-,-,-,happili-01,-,2020-04-18 08:21:58.191183,16:14:34.423884,"B000: FAILED on crosscal,convert,line, B001: FAILED on crosscal,convert,line"
1587207503.067800,200108171,S1026+6041,200108141-200108150,3C147,200109012-200109021,3C138,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-04-18 10:58:23.376350,,,
1587236588.067900,200108171,S1026+6041,-,-,-,-,-,happili-03,-,2020-04-18 19:03:06.614923,15:35:26.778056,
1587237495.068100,200108171,S1026+6041,-,-,-,-,-,happili-04,-,2020-04-18 19:18:14.891376,15:51:18.090740,
1587237495.068100,200108171,S1026+6041,-,-,-,-,-,happili-04,-,2020-04-18 19:18:14.891376,15:51:18.090740,
1587265018.068900,200108171,S1026+6041,-,-,-,-,-,happili-02,-,2020-04-19 02:56:57.052969,15:58:27.735908,
1587392335.078400,200109001,S2315+3356,200108131-200108140,3C147,200109002-200109011,3C138,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-04-20 14:18:55.480017,,,
1587392338.078500,200109001,S2315+3356,200108151-200108160,3C147,200109022-200109031,3C138,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-04-20 14:18:57.964998,,,
1587392347.078600,200109001,S2315+3356,200108141-200108150,3C147,200109012-200109021,3C138,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-04-20 14:19:06.708984,,,
1587392348.078700,200109001,S2315+3356,200108161-200108170,3C147,200109032-200110006,3C138,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-20 14:19:08.117263,,,
1587434758.080300,200109001,S2315+3356,-,-,-,-,-,happili-01,-,2020-04-21 02:05:57.834611,11:47:01.737958,"B000: FAILED on crosscal,convert,line, B001: FAILED on crosscal,convert,line"
1587437512.080700,200109001,S2315+3356,-,-,-,-,-,happili-03,-,2020-04-21 02:51:51.606909,12:32:52.487699,
1587439395.080900,200109001,S2315+3356,-,-,-,-,-,happili-04,-,2020-04-21 03:23:14.270125,13:04:04.960974,
1587440914.081200,200110007,S1415+5550,200109002-200109011,3C138,200111001-200111010,3C196,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-04-21 03:48:34.631494,,,
1587441708.081300,200109001,S2315+3356,-,-,-,-,-,happili-02,-,2020-04-21 04:01:46.755422,13:42:38.921912,
1587448459.082200,200110007,S1415+5550,200109022-200109031,3C138,200111021-200111030,3C196,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-04-21 05:54:18.756756,,,
1587449620.082400,200110007,S1415+5550,200109032-200110006,3C138,200111031-200111040,3C196,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-21 06:13:39.970383,,,
